"code","run_count"
"E01015390",3
"E01015392",6
"E01015400",5
"E01015401",8
"E01015404",2
"E01015408",1
"E01015409",9
"E01015410",4
"E01015412",3
"E01015413",4
"E01015414",6
"E01015418",4
"E01015419",10
"E01015420",3
"E01015422",7
"E01015423",4
"E01015424",8
"E01015425",2
"E01015428",7
"E01015429",5
"E01015430",1
"E01015435",4
"E01015436",5
"E01015437",4
"E01015439",4
"E01015440",7
"E01015442",6
"E01015443",2
"E01015444",2
"E01015446",7
"E01015447",3
"E01015448",1
"E01015450",10
"E01015453",10
"E01015456",8
"E01015457",9
"E01015463",9
"E01015464",6
"E01015465",6
"E01015466",6
"E01018471",3
"E01018792",2
"E01019376",1
"E01019919",1
"E01020378",2
"E01020382",5
"E01020386",4
"E01020400",5
"E01020401",1
"E01020410",2
"E01020426",1
"E01020429",2
"E01020469",7
"E01020471",3
"E01020473",4
"E01020474",4
"E01020475",5
"E01020483",1
"E01020484",2
"E01020566",1
"E01020583",4
"E01022355",1
"E01023247",17
"E01024853",3
"E01028618",3
"E01029166",1
"E01031970",4
"E01032013",7
"E01032108",1
"E01032136",2
"E01006763",2
"E01007816",1
"E01007826",4
"E01007827",7
"E01007882",2
"E01007970",2
"E01008023",6
"E01008037",1
"E01008045",4
"E01008077",2
"E01008078",2
"E01008080",1
"E01019422",1
"E01019483",1
"E01019488",1
"E01019490",1
"E01019494",3
"E01019517",1
"E01019530",4
"E01019531",3
"E01019532",1
"E01019533",5
"E01019536",1
"E01019537",3
"E01019538",2
"E01019543",1
"E01019546",3
"E01019548",3
"E01019549",1
"E01019550",2
"E01019554",2
"E01019555",1
"E01019557",1
"E01019563",2
"E01019565",1
"E01019568",2
"E01019577",6
"E01019578",2
"E01019581",1
"E01019582",3
"E01019587",2
"E01019590",2
"E01019591",1
"E01019592",1
"E01019623",1
"E01019771",4
"E01019772",1
"E01019773",1
"E01019779",3
"E01019784",1
"E01019790",2
"E01019799",2
"E01019800",1
"E01019811",1
"E01019823",1
"E01019827",1
"E01019830",3
"E01019831",5
"E01022623",6
"E01027400",4
"E01017217",3
"E01019184",1
"E01028376",4
"E01031247",3
"E01006810",3
"E01012177",6
"E01018660",1
"E01030612",7
"E01031991",1
"95EE02W1",2
"95EE03W1",4
"95EE05W1",3
"95EE07W1",2
"95EE08W1",1
"95EE13W1",1
"E01000322",1
"E01014745",1
"E01017995",6
"E01018706",1
"E01019127",2
"E01022585",1
"E01017014",10
"E01017015",4
"E01017016",4
"E01017020",1
"E01017039",2
"E01017043",2
"E01017044",5
"E01017045",2
"E01017048",8
"E01017049",3
"E01017052",1
"E01017054",1
"E01017055",2
"E01017062",4
"E01017066",2
"E01017070",6
"E01017074",3
"E01017075",2
"E01017086",1
"E01017102",1
"E01017103",2
"E01017106",1
"E01017108",4
"E01017111",3
"E01017113",2
"E01017115",2
"E01017118",1
"E01017126",7
"E01017130",2
"E01017132",1
"E01017202",1
"E01022613",2
"E01022686",1
"E01022908",3
"E01022919",3
"E01022933",1
"E01022940",2
"E01022962",1
"E01022964",1
"E01023005",5
"E01031446",1
"E01004883",1
"E01005209",2
"E01012595",3
"E01012604",4
"E01012654",1
"E01012658",4
"E01024933",1
"E01024949",2
"E01024966",1
"E01024974",1
"E01024993",1
"E01024997",1
"E01025065",2
"E01025232",3
"E01025233",8
"E01025234",2
"E01025235",2
"E01025238",1
"E01025239",3
"E01025242",1
"E01025243",4
"E01025246",1
"E01025247",1
"E01025251",1
"E01025254",2
"E01025257",4
"E01025259",1
"E01025261",2
"E01025265",2
"E01025266",1
"E01025268",2
"E01025275",1
"E01025277",1
"E01025278",4
"E01025280",5
"E01025282",1
"E01025283",2
"E01025284",1
"E01025285",1
"E01025288",4
"E01025291",3
"E01025295",1
"E01025301",2
"E01025303",3
"E01025304",5
"E01025306",4
"E01025311",2
"E01025313",2
"E01025316",4
"E01025342",1
"E01025401",1
"E01025408",5
"E01025409",4
"E01025411",1
"E01025424",2
"E01025425",1
"E01025426",1
"E01025427",1
"E01025428",1
"E01025440",2
"E01025441",1
"E01025442",1
"E01025449",1
"E01025450",4
"E01025454",4
"E01025457",4
"E01025459",1
"E01025467",2
"E01025533",4
"E01025549",1
"E01006431",1
"E01006487",1
"E01006513",6
"E01006514",2
"E01006518",2
"E01006520",7
"E01006521",4
"E01006523",2
"E01006525",1
"E01006526",2
"E01006527",1
"E01006528",2
"E01006531",1
"E01006532",3
"E01006533",1
"E01006538",2
"E01006541",1
"E01006544",1
"E01006550",2
"E01006551",1
"E01006552",1
"E01006553",2
"E01006554",4
"E01006579",1
"E01006583",3
"E01006584",1
"E01006589",2
"E01006593",2
"E01006596",1
"E01006628",2
"E01006630",1
"E01006632",2
"E01006633",1
"E01006634",1
"E01006649",1
"E01006650",4
"E01006673",1
"E01006675",2
"E01006678",1
"E01006686",1
"E01006687",1
"E01006701",1
"E01006704",1
"E01006705",1
"E01006721",1
"E01006722",1
"E01006739",1
"E01006742",3
"E01006746",1
"E01006752",1
"E01006755",1
"E01006759",1
"E01006764",1
"E01006794",1
"E01006795",1
"E01006796",4
"E01006797",1
"E01006798",1
"E01006801",1
"E01007016",1
"E01007198",1
"E01007308",1
"E01010331",4
"E01012401",2
"E01015918",9
"E01018804",2
"E01018823",5
"E01022459",4
"E01023531",1
"E01028671",2
"E01030666",1
"E01032006",14
"E01006198",1
"E01008186",1
"E01008197",1
"E01008198",2
"E01008200",1
"E01008207",1
"E01008245",5
"E01008249",2
"E01008404",2
"E01008458",2
"E01008510",5
"E01008517",10
"E01011511",4
"E01015919",2
"E01020633",3
"E01027437",1
"E01027449",3
"E01027476",1
"E01027478",1
"E01027480",2
"E01027481",4
"E01027482",3
"E01027483",6
"E01027488",1
"E01027491",4
"E01027492",1
"E01027494",2
"E01027495",1
"E01027496",4
"E01027498",10
"E01027502",3
"E01027504",1
"E01027507",2
"E01027508",2
"E01027510",1
"E01027512",1
"E01001398",1
"E01001404",1
"E01001413",1
"E01001425",1
"E01001427",1
"E01001428",1
"E01001429",1
"E01001432",2
"E01001458",1
"E01001461",1
"E01001464",1
"E01001466",2
"E01001476",1
"E01001481",4
"E01001487",1
"E01001489",1
"E01001490",1
"E01001492",1
"E01001502",1
"E01001512",2
"E01001553",2
"E01001554",2
"E01001555",2
"E01001557",1
"E01001559",1
"E01001822",1
"E01002034",4
"E01002081",1
"E01002091",1
"E01002808",1
"E01003673",2
"E01007284",1
"E01001153",1
"E01002238",1
"E01017090",1
"E01022592",5
"E01022619",1
"E01022621",1
"E01022624",3
"E01022625",5
"E01023224",2
"E01031508",1
"E01031510",1
"E01031520",1
"E01031521",1
"E01015723",1
"E01000019",1
"E01000029",1
"E01000035",1
"E01000037",1
"E01000059",3
"E01000060",1
"E01000061",1
"E01000147",3
"E01002246",3
"E01002248",1
"E01002256",2
"E01002263",1
"E01002271",1
"E01002273",2
"E01002275",1
"E01002277",1
"E01002278",1
"E01002282",1
"E01002284",1
"E01002299",1
"E01002301",3
"E01002302",3
"E01002307",3
"E01002308",1
"E01002310",1
"E01002314",2
"E01002321",2
"E01002328",2
"E01002329",1
"E01002330",3
"E01002335",4
"E01002337",2
"E01002339",7
"E01002340",6
"E01002350",3
"E01002353",2
"E01002355",5
"E01002357",6
"E01002358",2
"E01002374",1
"E01002376",2
"E01002377",1
"E01002383",3
"E01002391",3
"E01003664",7
"E01003733",1
"E01003742",2
"E01003779",2
"E01015565",1
"E01015923",1
"E01015971",1
"E01021457",2
"E01021742",6
"E01028102",6
"E01001016",3
"E01003463",11
"E01004427",1
"E01006131",4
"E01014648",2
"E01015485",1
"E01016191",1
"E01016222",2
"E01016259",1
"E01016270",2
"E01016272",1
"E01016274",1
"E01016314",1
"E01016316",3
"E01016317",1
"E01016349",5
"E01016350",1
"E01016355",6
"E01016356",2
"E01016358",2
"E01016363",3
"E01016364",3
"E01016366",1
"E01016367",2
"E01016369",3
"E01016371",6
"E01016372",2
"E01016376",1
"E01016378",5
"E01016379",2
"E01016380",1
"E01016381",1
"E01016386",4
"E01016387",3
"E01016388",1
"E01016390",1
"E01016392",3
"E01016396",2
"E01016397",2
"E01016398",3
"E01016402",2
"E01016403",1
"E01016404",10
"E01016408",4
"E01016409",3
"E01016410",4
"E01016414",2
"E01016417",1
"E01016418",3
"E01016419",2
"E01016424",1
"E01016425",4
"E01016430",2
"E01016431",1
"E01016435",1
"E01016441",3
"E01016442",5
"E01016612",5
"E01016613",6
"E01016615",5
"E01016618",7
"E01016620",3
"E01016623",15
"E01016628",2
"E01016635",1
"E01016639",1
"E01016645",2
"E01016646",6
"E01016649",3
"E01016650",5
"E01016652",3
"E01016653",3
"E01016661",4
"E01016665",1
"E01016667",8
"E01016668",6
"E01016669",5
"E01016678",2
"E01016679",2
"E01016681",4
"E01016682",3
"E01016685",5
"E01016688",7
"E01016690",5
"E01016691",2
"E01016693",5
"E01016703",7
"E01020440",3
"E01022081",1
"E01028643",3
"E01011981",1
"E01012060",3
"E01012096",1
"E01012098",3
"E01012099",1
"E01012100",5
"E01012101",7
"E01012102",1
"E01012104",2
"E01012105",6
"E01012106",4
"E01012107",1
"E01012113",1
"E01012119",3
"E01012121",1
"E01012123",1
"E01012125",1
"E01012126",6
"E01012127",1
"E01012129",8
"E01012130",3
"E01012131",1
"E01012138",4
"E01012142",5
"E01012144",6
"E01012152",2
"E01012154",2
"E01012156",1
"E01012157",5
"E01012161",3
"E01012162",1
"E01012163",2
"E01012165",3
"E01012176",5
"E01012178",2
"E01012181",3
"E01012184",4
"E01012185",2
"E01012186",4
"E01012245",1
"E01022815",1
"E01028963",5
"E01017133",2
"E01023667",6
"E01030428",5
"E01030518",1
"E01030522",1
"E01030525",2
"E01030537",1
"E01030538",4
"E01030545",1
"E01030546",1
"E01030570",6
"E01030572",5
"E01030573",3
"E01030574",4
"E01030584",6
"E01030585",6
"E01030586",4
"E01030594",6
"E01030595",2
"E01030596",3
"E01030597",11
"E01030600",2
"E01030601",1
"E01030610",3
"E01030616",5
"E01030617",7
"E01030619",2
"E01030620",8
"E01030621",3
"E01030626",5
"E01030629",4
"E01030630",6
"E01030631",4
"E01030633",5
"E01030634",1
"E01030813",2
"E01030815",5
"E01030824",4
"E01030834",4
"E01030836",4
"E01030839",3
"E01030841",6
"E01030859",1
"E01031569",4
"E01031593",13
"E01031605",9
"E01031608",2
"E01031610",3
"E01031696",2
"E01031739",4
"E01000612",1
"E01001927",1
"E01001943",1
"E01002492",1
"E01002643",1
"E01002860",1
"E01002922",1
"E01002951",1
"E01002952",2
"E01002955",3
"E01002962",2
"E01002963",4
"E01003163",1
"E01003469",1
"E01003805",8
"E01003808",3
"E01003809",3
"E01003816",7
"E01003852",2
"E01003855",2
"E01003856",2
"E01003859",9
"E01003874",4
"E01003875",11
"E01004136",1
"E01004512",2
"E01004568",1
"E01004569",2
"E01004587",2
"E01004636",7
"E01004644",3
"E01007144",1
"E01014731",1
"E01015501",1
"E01001280",1
"E01002147",1
"E01002156",1
"E01002190",3
"E01002436",1
"E01002472",3
"E01002476",2
"E01002477",1
"E01015745",4
"E01016315",1
"E01017710",1
"E01017741",1
"E01017749",2
"E01017752",3
"E01017763",1
"E01017765",3
"E01017766",2
"E01017775",5
"E01023805",4
"E01023813",5
"E01023814",2
"E01023817",5
"E01023822",4
"E01023835",3
"E01023836",4
"E01023847",4
"E01023848",7
"E01023852",14
"E01023865",2
"E01023877",1
"E01023935",2
"E01029443",2
"E01031776",9
"E01000760",1
"E01001018",4
"E01001041",3
"E01001070",3
"E01001073",4
"E01001075",7
"E01001094",2
"E01001096",8
"E01001098",13
"E01001099",3
"E01001103",7
"E01001104",2
"E01001106",3
"E01001194",6
"E01014435",3
"E01020108",1
"E01024485",1
"E01030812",2
"E01030830",2
"E01030831",1
"E01030840",4
"E01030843",2
"E01030844",3
"E01030847",5
"E01030849",6
"E01030853",1
"E01030856",5
"E01031734",1
"E01003247",7
"E01006915",15
"E01008240",1
"E01008307",1
"E01008313",2
"E01008319",2
"E01008382",1
"E01008388",1
"E01008400",1
"E01008436",1
"E01008461",3
"E01008463",2
"E01008466",3
"E01008467",4
"E01008470",2
"E01008472",4
"E01008474",3
"E01008478",1
"E01008483",2
"E01008485",1
"E01008486",1
"E01008487",1
"E01008490",2
"E01008496",2
"E01008500",4
"E01008501",9
"E01008502",1
"E01008505",5
"E01008506",1
"E01008509",1
"E01008512",1
"E01008518",3
"E01008520",7
"E01008526",1
"E01008527",5
"E01008529",3
"E01008530",4
"E01008531",2
"E01008532",3
"E01008538",4
"E01008543",2
"E01008545",1
"E01008555",7
"E01008556",4
"E01008561",2
"E01008564",3
"E01008567",1
"E01008568",1
"E01008570",5
"E01008573",1
"E01008574",7
"E01008576",5
"E01008587",9
"E01008588",10
"E01008589",4
"E01008844",2
"E01008867",1
"E01008874",1
"E01011902",4
"E01012504",7
"E01014134",8
"E01027395",1
"E01027399",1
"E01027402",2
"E01027404",1
"E01027405",1
"E01027409",1
"E01027411",2
"E01027418",1
"E01027420",2
"E01027426",1
"E01027430",1
"E01027432",1
"E01027436",2
"E01027438",2
"E01027440",3
"E01027442",3
"E01027463",1
"E01009256",1
"E01014485",2
"E01018472",1
"E01023783",3
"E01007730",1
"E01008222",1
"E01008234",1
"E01008267",3
"E01008306",1
"E01008539",2
"E01008631",3
"E01008643",1
"E01008721",7
"E01008727",2
"E01008741",3
"E01008749",4
"E01008758",2
"E01008768",1
"E01008778",1
"E01008797",2
"E01008799",2
"E01008843",1
"E01008845",3
"E01008848",2
"E01008849",2
"E01008852",1
"E01008856",1
"E01008861",2
"E01008863",5
"E01008864",4
"E01008868",1
"E01008869",2
"E01008871",2
"E01008873",1
"E01009688",1
"E01015748",1
"E01020590",5
"E01020591",2
"E01020593",4
"E01020594",8
"E01020596",3
"E01020597",4
"E01020601",7
"E01020602",2
"E01020604",3
"E01020606",2
"E01020608",1
"E01020609",1
"E01020619",3
"E01020620",2
"E01020647",9
"E01020649",1
"E01020662",1
"E01020673",2
"E01020674",2
"E01020691",1
"E01020710",2
"E01020755",1
"E01020757",2
"E01020776",1
"E01020784",1
"E01020785",5
"E01020808",1
"E01020877",5
"E01020892",1
"E01027407",3
"E01028362",2
"E01000113",1
"E01000993",1
"E01002662",1
"E01003654",2
"E01003657",3
"E01003744",2
"E01003746",1
"E01003747",3
"E01003978",3
"E01021743",2
"E01021747",1
"E01021748",2
"E01021751",3
"E01021765",2
"E01021771",2
"E01021773",5
"E01021775",1
"E01021776",3
"E01021780",4
"E01021782",1
"E01021783",5
"E01021784",4
"E01021785",3
"E01021787",2
"E01021788",1
"E01021789",2
"E01021790",2
"E01010346",1
"E01018545",2
"E01025776",1
"E01027947",1
"E01029407",2
"E01029416",3
"E01029420",2
"E01029421",2
"E01029424",3
"E01029427",2
"E01029435",3
"E01029437",2
"E01029439",2
"E01029440",1
"E01029441",7
"E01029445",4
"E01029446",1
"E01029450",3
"E01029463",1
"E01029464",1
"E01029468",2
"E01029471",4
"E01029473",4
"E01029477",1
"E01029478",2
"E01029483",2
"E01029516",2
"E01029687",1
"E01010351",2
"E01006651",2
"E01007429",2
"E01007583",2
"E01007678",1
"E01007681",4
"E01007682",1
"E01007684",4
"E01007690",2
"E01007699",4
"E01007703",1
"E01007704",2
"E01007707",1
"E01007709",1
"E01007710",1
"E01007711",2
"E01007712",2
"E01007713",3
"E01007717",2
"E01007723",1
"E01007724",3
"E01007725",2
"E01007729",3
"E01007734",1
"E01007739",1
"E01007745",1
"E01007765",1
"E01007768",1
"E01007770",2
"E01007778",1
"E01007793",1
"E01007795",2
"E01007805",1
"E01007812",1
"E01007824",1
"E01007903",1
"E01007912",2
"E01008017",1
"E01007391",1
"E01007473",1
"E01007502",6
"E01007523",3
"E01007552",1
"E01007579",3
"E01007594",4
"E01007663",1
"E01007666",2
"E01007667",1
"E01007669",4
"E01007671",3
"E01007672",2
"E01007673",1
"E01007674",5
"E01007685",3
"E01007687",2
"E01007689",3
"E01007747",3
"E01007748",1
"E01007750",2
"E01007751",4
"E01007752",1
"E01007792",1
"E01007799",1
"E01007802",1
"E01007810",3
"E01007815",3
"E01007830",2
"E01007837",1
"E01007839",3
"E01007843",1
"E01007845",2
"E01007897",1
"E01007907",1
"E01007909",3
"E01007911",2
"E01007917",2
"E01007934",11
"E01007963",3
"E01007969",3
"E01007971",2
"E01007974",4
"E01007980",13
"E01008000",1
"E01008001",1
"E01008007",1
"E01008016",2
"E01008021",1
"E01008024",1
"E01008025",3
"E01008026",2
"E01008028",2
"E01008029",1
"E01008033",2
"E01008034",1
"E01008035",3
"E01008036",1
"E01008038",4
"E01008039",1
"E01008040",3
"E01008041",2
"E01008069",5
"E01008079",3
"E01008099",3
"E01019492",1
"E01019493",1
"E01019529",2
"E01019541",2
"E01019545",1
"E01019551",2
"E01019573",1
"E01019588",1
"E01019775",3
"E01019778",3
"E01019791",1
"E01019802",3
"E01019803",2
"E01019804",1
"E01019806",2
"E01019816",2
"E01019828",1
"E01026077",1
"E01026470",21
"E01028058",1
"E01007385",1
"E01007755",2
"E01010592",1
"E01010722",3
"E01010774",1
"E01011296",3
"E01011300",2
"E01011303",1
"E01011389",4
"E01011390",2
"E01011393",1
"E01011394",2
"E01011395",3
"E01011399",1
"E01011404",6
"E01011409",3
"E01011417",7
"E01011462",3
"E01011491",1
"E01011496",6
"E01011499",2
"E01011515",4
"E01011525",2
"E01011537",3
"E01011538",2
"E01011563",5
"E01011617",2
"E01011627",11
"E01011628",3
"E01011629",10
"E01011631",4
"E01011634",4
"E01011635",7
"E01011636",13
"E01011637",8
"E01011639",5
"E01011640",14
"E01011670",4
"E01011703",4
"E01011719",6
"E01011788",2
"E01011794",2
"E01011815",1
"E01011873",4
"E01011893",2
"E01011895",2
"E01011920",7
"E01013406",4
"E01027892",1
"E01031993",5
"E01004241",1
"E01010552",1
"E01010649",1
"E01011289",1
"E01011292",1
"E01011354",1
"E01011355",1
"E01011379",1
"E01011381",4
"E01011385",2
"E01011408",1
"E01011412",7
"E01011418",7
"E01011421",2
"E01011422",4
"E01011424",1
"E01011425",1
"E01011429",1
"E01011438",5
"E01011440",1
"E01011487",2
"E01011504",1
"E01011510",3
"E01011514",3
"E01011557",4
"E01011558",2
"E01011562",1
"E01011564",4
"E01011565",2
"E01011575",5
"E01011577",3
"E01011641",8
"E01011644",7
"E01011645",8
"E01011649",4
"E01011651",2
"E01011657",1
"E01011660",2
"E01011680",6
"E01011691",2
"E01011693",11
"E01011706",3
"E01011716",4
"E01011723",1
"E01013182",1
"E01020851",3
"E01023738",4
"E01025903",1
"E01000998",1
"E01001029",1
"E01001037",2
"E01001123",2
"E01001160",1
"E01001169",1
"E01001170",1
"E01001171",1
"E01001179",1
"E01004079",1
"E01004081",4
"E01004082",1
"E01004083",2
"E01004085",6
"E01004087",8
"E01004089",2
"E01004171",1
"E01004172",1
"E01004174",3
"E01004188",1
"E01014797",1
"E01030826",1
"E01003075",1
"E01009836",1
"E01013439",1
"E01013685",1
"E01014662",1
"E01025836",1
"E01031125",3
"E01031127",1
"E01031130",2
"E01031131",4
"E01031133",6
"E01031134",1
"E01031138",2
"E01031142",1
"E01031143",1
"E01031154",1
"E01031155",1
"E01031156",3
"E01031158",1
"E01031160",5
"E01031161",2
"E01031165",2
"E01031170",1
"E01031171",2
"E01031175",2
"E01031176",1
"E01031177",2
"E01031178",4
"E01031179",3
"E01031266",1
"E01031279",1
"E01013810",1
"E01013896",1
"E01013900",1
"E01013901",1
"E01013902",2
"E01013911",6
"E01025674",1
"E01025675",2
"E01025692",6
"E01025699",1
"E01025702",1
"E01025704",2
"E01025709",2
"E01025713",5
"E01025715",1
"E01025717",2
"E01025719",1
"E01025726",1
"E01025734",1
"E01025747",1
"E01025923",1
"E01025944",2
"E01028134",2
"E01028274",3
"E01028357",2
"E01028369",1
"E01028370",1
"E01028372",4
"E01028378",2
"E01028379",8
"E01028380",2
"E01028381",5
"E01028382",1
"E01028387",5
"E01028389",3
"E01028392",2
"E01028393",1
"E01028405",6
"E01028407",6
"E01028409",2
"E01028415",8
"E01000158",2
"E01014202",6
"E01015710",2
"E01015717",1
"E01015750",4
"E01015804",3
"E01017565",1
"E01017571",1
"E01017573",2
"E01017576",5
"E01017578",1
"E01017579",1
"E01017581",1
"E01017599",1
"E01017600",1
"E01017605",2
"E01017610",6
"E01017611",2
"E01017614",2
"E01017619",1
"E01017707",1
"E01023419",5
"E01023580",1
"E01030058",1
"E01031386",1
"E01031742",1
"E01003447",1
"E01016193",1
"E01017082",1
"E01022850",2
"E01022860",3
"E01022861",2
"E01022862",1
"E01022865",7
"E01022869",6
"E01022872",10
"E01022877",3
"E01022887",1
"E01022892",1
"E01022896",2
"E01023091",1
"E01023092",1
"E01023094",2
"E01023095",4
"E01023096",8
"E01023101",1
"E01023102",3
"E01023104",7
"E01023107",2
"E01023111",7
"E01023112",1
"E01023114",5
"E01023115",1
"E01023117",6
"E01023118",7
"E01023119",1
"E01023121",3
"E01023124",2
"E01023125",1
"E01023131",2
"E01023134",5
"E01023137",5
"E01023138",4
"E01023139",5
"E01023140",6
"E01023141",1
"E01023142",1
"E01023143",7
"E01023144",2
"E01023146",3
"E01023147",5
"E01023149",2
"E01026908",1
"E01029043",4
"E01029481",1
"E01030422",3
"E01030425",7
"E01030426",4
"E01030429",3
"E01030432",2
"E01030433",2
"E01030471",5
"E01030474",2
"E01030769",1
"E01030771",3
"E01030774",1
"E01030775",4
"E01030779",2
"E01030782",3
"E01030783",1
"E01030786",2
"E01030794",1
"E01030799",1
"E01030804",2
"E01030892",4
"E01030901",1
"E01030902",3
"E01032112",3
"E01032280",6
"E01005221",4
"E01013787",2
"E01013788",2
"E01013789",3
"E01013790",3
"E01013793",3
"E01013794",3
"E01013795",5
"E01013796",5
"E01013797",7
"E01013798",11
"E01013799",2
"E01013802",4
"E01013803",1
"E01013805",2
"E01013806",3
"E01013807",6
"E01013808",1
"E01013809",3
"E01018128",1
"E01023647",2
"E01026295",1
"E01026298",1
"E01026302",1
"E01026342",2
"E01026346",1
"E01026348",2
"E01026349",1
"E01026351",1
"E01026359",3
"E01026362",2
"E01026491",4
"E01028345",1
"E01014795",1
"E01015101",1
"E01015173",2
"E01015843",2
"E01015853",3
"E01017127",7
"E01017180",2
"E01019900",3
"E01020228",1
"E01020579",11
"E01023162",5
"E01023265",6
"E01031581",13
"E01031882",1
"E01031971",2
"E01031972",8
"E01031973",1
"E01031974",1
"E01031978",2
"E01031980",5
"E01031981",5
"E01031985",10
"E01031989",1
"E01031990",1
"E01031994",1
"E01031995",4
"E01031997",2
"E01031999",3
"E01032000",6
"E01032003",6
"E01032004",7
"E01032005",11
"E01032007",6
"E01032008",3
"E01032009",21
"E01032012",14
"E01032014",3
"E01032015",6
"E01032017",14
"E01032019",5
"E01032020",5
"E01032023",8
"E01032024",5
"E01032025",1
"E01032027",3
"E01032031",1
"E01032032",1
"E01032034",4
"E01032039",10
"E01032040",4
"E01032041",5
"E01032042",1
"E01032075",2
"E01032103",1
"E01001241",1
"E01007464",1
"E01007477",3
"E01007478",4
"E01007479",2
"E01007480",1
"E01007481",4
"E01007486",1
"E01007503",3
"E01007504",1
"E01007506",1
"E01007508",2
"E01007509",2
"E01007516",3
"E01007517",1
"E01007518",1
"E01007520",1
"E01007521",2
"E01007528",1
"E01007529",2
"E01007530",1
"E01007531",1
"E01007537",1
"E01007540",3
"E01007550",4
"E01007551",1
"E01007554",2
"E01007558",2
"E01007559",2
"E01007561",7
"E01007562",1
"E01007566",2
"E01007567",1
"E01007569",1
"E01007570",8
"E01007581",4
"E01007585",4
"E01007589",3
"E01007591",2
"E01007592",1
"E01007597",1
"E01007600",1
"E01007601",1
"E01007603",1
"E01007606",3
"E01007608",1
"E01007609",4
"E01007617",2
"E01007619",1
"E01007620",2
"E01007621",4
"E01007622",5
"E01007623",1
"E01007624",4
"E01007631",9
"E01007641",1
"E01007644",4
"E01007645",1
"E01007646",2
"E01007647",1
"E01007648",1
"E01007650",11
"E01007651",1
"E01007653",1
"E01007655",1
"E01007656",2
"E01007695",5
"E01007731",1
"E01007779",1
"E01007797",2
"E01007807",1
"E01007813",3
"E01012906",1
"E01013277",4
"E01013289",12
"E01013412",11
"E01028259",1
"E01003360",4
"E01007469",1
"E01007489",1
"E01007629",1
"E01007632",1
"E01013235",16
"E01013236",2
"E01013237",2
"E01013239",1
"E01013240",7
"E01013245",1
"E01013247",2
"E01013248",4
"E01013249",2
"E01013252",1
"E01013253",2
"E01013260",7
"E01013261",2
"E01013262",2
"E01013263",7
"E01013264",6
"E01013265",3
"E01013266",5
"E01013267",1
"E01013270",3
"E01013271",2
"E01013273",1
"E01013275",3
"E01013276",2
"E01013278",1
"E01013280",2
"E01013282",3
"E01013284",1
"E01013285",7
"E01013286",2
"E01013287",2
"E01013291",1
"E01013292",5
"E01013294",3
"E01013295",3
"E01013296",1
"E01013297",2
"E01013298",2
"E01013299",4
"E01013300",1
"E01013301",4
"E01013302",3
"E01013307",1
"E01013309",2
"E01013311",1
"E01013312",1
"E01013315",1
"E01013316",8
"E01013317",10
"E01013318",2
"E01013319",4
"E01013322",3
"E01013324",2
"E01013326",9
"E01013327",3
"E01013329",6
"E01013330",5
"E01013333",3
"E01013334",7
"E01026382",1
"E01026401",5
"E01026411",10
"E01031589",10
"E01031600",8
"E01004618",1
"E01009283",1
"E01014860",1
"E01019889",4
"E01019890",5
"E01019895",1
"E01019899",1
"E01019901",1
"E01019927",1
"E01019933",1
"E01019936",1
"E01019946",10
"E01019947",8
"E01019948",5
"E01019949",5
"E01019950",4
"E01019951",2
"E01019954",1
"E01019955",3
"E01019956",1
"E01019961",4
"E01020511",3
"E01020535",3
"E01024778",29
"E01027995",1
"E01029065",16
"E01029067",15
"E01029085",1
"E01029194",7
"E01029219",2
"E01029590",1
"E01030967",8
"E01032087",4
"E01001719",1
"E01008720",2
"E01008876",2
"E01010980",5
"E01011671",3
"E01011827",3
"E01011990",1
"E01012017",4
"E01012256",2
"E01012295",4
"E01012323",1
"E01020686",2
"E01020700",1
"E01020701",7
"E01020772",5
"E01020793",2
"E01020799",1
"E01020800",1
"E01020801",1
"E01020803",1
"E01020805",1
"E01020806",1
"E01020810",1
"E01020813",3
"E01020814",1
"E01020815",5
"E01020822",1
"E01020827",4
"E01020833",1
"E01020836",1
"E01020837",1
"E01020838",2
"E01020845",2
"E01020849",1
"E01020858",1
"E01020859",1
"E01020860",2
"E01020874",1
"E01020875",1
"E01020884",1
"E01020887",1
"E01020896",1
"E01020901",1
"E01027422",1
"E01005347",3
"E01007300",1
"E01007431",2
"E01007697",3
"E01007698",3
"E01010242",7
"E01010290",3
"E01010590",3
"E01010847",1
"E01011341",1
"E01011488",6
"E01011823",2
"E01011931",9
"E01012288",3
"E01012933",4
"E01012936",3
"E01012937",6
"E01012938",4
"E01012939",6
"E01012943",1
"E01012945",1
"E01012946",1
"E01012947",1
"E01012948",2
"E01012949",1
"E01012952",2
"E01012975",2
"E01012978",6
"E01012979",3
"E01012980",2
"E01012982",1
"E01012983",2
"E01012984",3
"E01012986",2
"E01012987",4
"E01012988",1
"E01012990",1
"E01012992",1
"E01013060",1
"E01013336",5
"E01017907",3
"E01020900",2
"E01024981",1
"E01027806",1
"E01027807",1
"E01027809",2
"E01027811",1
"E01027818",2
"E01027828",2
"E01027835",3
"E01027851",1
"E01027853",1
"E01007836",1
"E01007846",3
"E01007879",7
"E01007884",2
"E01007922",3
"E01007933",6
"E01007975",2
"E01007982",1
"E01007984",3
"E01007986",4
"E01008006",1
"E01008008",1
"E01008015",2
"E01008065",1
"E01008075",1
"E01008096",3
"E01008097",1
"E01008100",1
"E01008109",1
"E01019495",1
"E01019737",2
"E01019795",1
"E01007828",2
"E01007834",1
